pulse_id,previous_pulse_id,start_time,end_time,birth_time,death_time,duration,inter_pulse_interval,peak_frequency_hz,mean_energy,max_energy,freq_norm,duration_norm,energy_norm,interval_norm,x_local,pos_x,pos_y,pos_z,size,brightness,color_r,color_g,color_b,visible,fade_in,fade_out
18,17,4.5563904,4.5662208,4.5563904,12.6337024,0.009830400000000239,0.1097728,46539.306640625,0.39257183170744353,0.5407775968313218,0.4583333333333333,0.27272727272730407,0.6183088542153842,0.5982142857142857,0.36065361172351185,4.327843340682142,2.2916666666666665,1.8549265626461526,0.1754545454545564,0.6946470833723073,0.5416666666666667,0.6183088542153842,0.4583333333333333,1,0.08,0.25
19,18,4.6546944,4.6645248,4.6546944,12.6337024,0.00983039999999935,0.08847360000000037,46539.306640625,0.346450822693961,0.4454865872859955,0.4583333333333333,0.27272727272725483,0.3742159031079661,0.48214285714285915,0.3684347036700817,4.42121644404098,2.2916666666666665,1.1226477093238982,0.1754545454545392,0.4993727224863729,0.5416666666666667,0.3742159031079661,0.4583333333333333,1,0.08,0.25
20,19,4.83328,4.841472,4.83328,12.6337024,0.008192000000000199,0.16875520000000055,46234.130859375,0.4199427402267853,0.5219933062791824,0.375,0.18181818181821094,0.7631679103783626,0.9196428571428601,0.3825703540396836,4.590844248476203,1.875,2.289503731135088,0.14363636363637383,0.8105343283026902,0.625,0.7631679103783626,0.375,1,0.08,0.25
21,20,4.9217536,4.9283072,4.9217536,12.6337024,0.006553600000000159,0.08028159999999929,46539.306640625,0.386389602124691,0.45932821929454803,0.4583333333333333,0.09090909090911779,0.5855897377963024,0.43749999999999606,0.3895733367915964,4.674880041499157,2.2916666666666665,1.7567692133889072,0.11181818181819123,0.668471790237042,0.5416666666666667,0.5855897377963024,0.4583333333333333,1,0.08,0.25
22,21,5.0266112,5.0348032,5.0266112,12.6337024,0.008192000000000199,0.09830399999999972,46386.71875,0.4646918199956418,0.5763097316026689,0.4166666666666667,0.18181818181821094,1.0,0.5357142857142841,0.39787316820127083,4.77447801841525,2.0833333333333335,3.0,0.14363636363637383,1.0,0.5833333333333333,1.0,0.4166666666666667,1,0.08,0.25
23,22,5.1232768,5.1331072,5.1232768,12.6337024,0.009830400000000239,0.08847360000000037,46234.130859375,0.4192713388374874,0.5760531425476074,0.375,0.27272727272730407,0.7596145547602443,0.48214285714285915,0.4055245752820646,4.866294903384775,1.875,2.278843664280733,0.1754545454545564,0.8076916438081956,0.625,0.7596145547602443,0.375,1,0.08,0.25
24,23,5.2051968,5.2199424,5.2051968,12.6337024,0.01474559999999947,0.07208959999999998,45928.955078125,0.30826103717088704,0.3245932340621948,0.2916666666666667,0.5454545454545342,0.17209852428476172,0.3928571428571427,0.4120088185708728,4.9441058228504735,1.4583333333333335,0.5162955728542852,0.27090909090908694,0.3376788194278094,0.7083333333333333,0.17209852428476172,0.2916666666666667,1,0.08,0.25
25,24,5.267456,5.2740096,5.267456,12.6337024,0.006553600000000159,0.04751360000000027,45623.779296875,0.32568858474493023,0.3804128557443619,0.20833333333333334,0.09090909090911779,0.2643328792762055,0.25892857142857284,0.416936843470367,5.003242121644404,1.0416666666666667,0.7929986378286166,0.11181818181819123,0.41146630342096446,0.7916666666666666,0.2643328792762055,0.20833333333333334,1,0.08,0.25
26,25,5.3428224,5.3526528,5.3428224,12.6337024,0.009830400000000239,0.0688127999999999,45776.3671875,0.4327784625547273,0.5859274446964264,0.25,0.27272727272730407,0.8311002780702065,0.3749999999999994,0.42290234729607057,5.074828167552846,1.25,2.4933008342106193,0.1754545454545564,0.8648802224561651,0.75,0.8311002780702065,0.25,1,0.08,0.25
27,26,5.521408,5.5296,5.521408,12.6337024,0.008192000000000199,0.16875519999999966,45318.603515625,0.4098894139130911,0.5096943378448486,0.125,0.18181818181821094,0.7099612234292952,0.9196428571428552,0.4370379976656724,5.244455971988069,0.625,2.1298836702878856,0.14363636363637383,0.7679689787434363,0.875,0.7099612234292952,0.125,1,0.08,0.25
28,27,5.7131008,5.7196544,5.7131008,12.6337024,0.006553599999999271,0.18350080000000002,44860.83984375,0.3238488110899925,0.3833134770393372,0.0,0.09090909090906851,0.2545959764978611,1.0,0.4522111269614836,5.4265335235378025,0.0,0.7637879294935832,0.11181818181817399,0.40367678119828887,1.0,0.2545959764978611,0.0,1,0.08,0.25
