edge_id,from_pulse_id,to_pulse_id,birth_time,from_x,from_y,from_z,to_x,to_y,to_z,energy,color_r,color_g,color_b
19,19,20,7.65952,4.436197132184601,3.9603960396039604,0.4480927198384905,4.50656705627184,3.9603960396039604,0.37957329332883094,0.1265244311096103,0.20792079207920788,0.1265244311096103,0.7920792079207921
20,20,21,9.879552,4.50656705627184,3.9603960396039604,0.37957329332883094,5.812748523918545,4.405940594059406,0.7722645717818435,0.2574215239272812,0.1188118811881188,0.2574215239272812,0.8811881188118812
21,21,22,10.051584,5.812748523918545,4.405940594059406,0.7722645717818435,5.913965538016629,4.108910891089109,1.5195387234463342,0.5065129078154448,0.17821782178217827,0.5065129078154448,0.8217821782178217
22,22,23,10.149888,5.913965538016629,4.108910891089109,1.5195387234463342,5.971803831786962,4.0594059405940595,0.1518904992613944,0.0506301664204648,0.18811881188118806,0.0506301664204648,0.8118811881188119
23,23,24,10.248192,5.971803831786962,4.0594059405940595,0.1518904992613944,6.029642125557295,4.306930693069307,1.7469723334954022,0.582324111165134,0.13861386138613863,0.582324111165134,0.8613861386138614
24,24,25,10.3514112,6.029642125557295,4.306930693069307,1.7469723334954022,6.090372334016147,4.00990099009901,0.19947614204229946,0.06649204734743315,0.19801980198019797,0.06649204734743315,0.801980198019802
25,25,26,10.4546304,6.090372334016147,4.00990099009901,0.19947614204229946,6.151102542474996,4.0594059405940595,1.6901672373147163,0.5633890791049054,0.18811881188118806,0.5633890791049054,0.8118811881188119
26,26,27,10.5644032,6.151102542474996,4.0594059405940595,1.6901672373147163,6.2156886371852025,3.8613861386138613,0.18304745767623593,0.06101581922541198,0.2277227722772277,0.06101581922541198,0.7722772277227723
27,27,28,10.6692608,6.2156886371852025,3.8613861386138613,0.18304745767623593,6.277382817206892,4.0594059405940595,1.4194521304111438,0.47315071013704796,0.18811881188118806,0.47315071013704796,0.8118811881188119
28,28,29,11.1935488,6.277382817206892,4.0594059405940595,1.4194521304111438,6.58585371731534,4.158415841584159,1.1475545499582709,0.38251818331942367,0.16831683168316836,0.38251818331942367,0.8316831683168316
29,29,30,11.3803264,6.58585371731534,4.158415841584159,1.1475545499582709,6.695746475478973,3.7128712871287126,1.8032748714903855,0.6010916238301285,0.25742574257425743,0.6010916238301285,0.7425742574257426
30,30,31,11.4507776,6.695746475478973,3.7128712871287126,1.8032748714903855,6.737197252681046,4.504950495049505,0.8517794797622067,0.2839264932540689,0.09900990099009899,0.2839264932540689,0.900990099009901
31,31,32,11.6588544,6.737197252681046,4.504950495049505,0.8517794797622067,6.859621641161585,3.6138613861386135,1.0782339964107681,0.3594113321369227,0.27722772277227725,0.3594113321369227,0.7227722772277227
32,32,33,11.7080064,6.859621641161585,3.6138613861386135,1.0782339964107681,6.888540788046752,4.504950495049505,0.16339101213096907,0.05446367071032303,0.09900990099009899,0.05446367071032303,0.900990099009901
33,33,34,11.8882304,6.888540788046752,4.504950495049505,0.16339101213096907,6.994577659959031,4.702970297029703,0.9117519954883374,0.3039173318294458,0.05940594059405946,0.3039173318294458,0.9405940594059405
34,34,35,11.935744,6.994577659959031,4.702970297029703,0.9117519954883374,7.022532835281359,3.465346534653465,0.48123812819831013,0.16041270939943672,0.306930693069307,0.16041270939943672,0.693069306930693
35,35,36,12.009472,7.022532835281359,3.465346534653465,0.48123812819831013,7.0659115556091106,3.3663366336633667,0.009719762436778917,0.0032399208122596388,0.3267326732673267,0.0032399208122596388,0.6732673267326733
36,36,37,12.066816,7.0659115556091106,3.3663366336633667,0.009719762436778917,7.09965056030847,4.702970297029703,0.8773222332392467,0.29244074441308227,0.05940594059405946,0.29244074441308227,0.9405940594059405
37,37,38,12.1946112,7.09965056030847,4.702970297029703,0.8773222332392467,7.1748403422099045,4.851485148514851,1.3547641603688714,0.4515880534562905,0.02970297029702973,0.4515880534562905,0.9702970297029703
38,38,39,12.2519552,7.1748403422099045,4.851485148514851,1.3547641603688714,7.208579346909265,3.415841584158416,0.985331981161267,0.3284439937204223,0.3168316831683168,0.3284439937204223,0.6831683168316832
39,39,40,12.3060224,7.208579346909265,3.415841584158416,0.985331981161267,7.240390408482949,5.0,0.03461074471019135,0.011536914903397116,0.0,0.011536914903397116,1.0
40,40,41,12.4092416,7.240390408482949,5.0,0.03461074471019135,7.3011206169418,4.6039603960396045,0.8418054377654136,0.2806018125884712,0.07920792079207917,0.2806018125884712,0.9207920792079208
41,41,42,12.4370944,7.3011206169418,4.6039603960396045,0.8418054377654136,7.317508133510061,4.158415841584159,0.8494129560345238,0.2831376520115079,0.16831683168316836,0.2831376520115079,0.8316831683168316
42,42,43,12.4960768,7.317508133510061,4.158415841584159,0.8494129560345238,7.352211109772263,4.306930693069307,3.0,1.0,0.13861386138613863,1.0,0.8613861386138614
43,43,44,12.5681664,7.352211109772263,4.306930693069307,3.0,7.394625858537173,4.405940594059406,0.6619610915242259,0.22065369717474195,0.1188118811881188,0.22065369717474195,0.8811881188118812
44,44,45,12.6533632,7.394625858537173,4.405940594059406,0.6619610915242259,7.444752379804795,3.6138613861386135,0.5058257557772969,0.16860858525909897,0.27722772277227725,0.16860858525909897,0.7227722772277227
45,45,46,12.6763008,7.444752379804795,3.6138613861386135,0.5058257557772969,7.45824798168454,4.455445544554456,1.730149136601466,0.5767163788671553,0.1089108910891089,0.5767163788671553,0.8910891089108911
46,46,47,12.7434752,7.45824798168454,4.455445544554456,1.730149136601466,7.497770815760935,3.762376237623762,1.3169925775042914,0.4389975258347638,0.24752475247524752,0.4389975258347638,0.7524752475247525
47,47,48,12.7680512,7.497770815760935,3.762376237623762,1.3169925775042914,7.512230389203519,4.356435643564357,0.4520597212208812,0.15068657374029373,0.12871287128712872,0.15068657374029373,0.8712871287128713
48,48,49,12.8303104,7.512230389203519,4.356435643564357,0.4520597212208812,7.5488613085913965,3.7128712871287126,0.05135045987714773,0.017116819959049245,0.25742574257425743,0.017116819959049245,0.7425742574257426
49,49,50,12.8974848,7.5488613085913965,3.7128712871287126,0.05135045987714773,7.588384142667791,4.306930693069307,0.0,0.0,0.13861386138613863,0.0,0.8613861386138614
50,50,51,13.1121152,7.588384142667791,4.306930693069307,0.0,7.714664417399687,4.405940594059406,0.1968863559357249,0.0656287853119083,0.1188118811881188,0.0656287853119083,0.8811881188118812
51,51,52,13.2005888,7.714664417399687,4.405940594059406,0.1968863559357249,7.766718881792987,4.405940594059406,0.03531958123013944,0.011773193743379814,0.1188118811881188,0.011773193743379814,0.8811881188118812
52,52,53,13.2399104,7.766718881792987,4.405940594059406,0.03531958123013944,7.7898541993011206,0.0,1.032605251853604,0.344201750617868,1.0,0.344201750617868,0.0
53,53,54,13.279232,7.7898541993011206,0.0,1.032605251853604,7.812989516809254,4.405940594059406,0.6206404892316745,0.20688016307722482,0.1188118811881188,0.20688016307722482,0.8811881188118812
54,54,55,13.3152768,7.812989516809254,4.405940594059406,0.6206404892316745,7.834196891191709,0.0,0.389441358294755,0.12981378609825167,1.0,0.12981378609825167,0.0
55,55,56,13.3758976,7.834196891191709,0.0,0.389441358294755,7.86986383901675,4.653465346534654,0.31858307168823774,0.10619435722941259,0.06930693069306926,0.10619435722941259,0.9306930693069307
56,56,57,13.459456,7.86986383901675,4.653465346534654,0.31858307168823774,7.919026388721532,3.5148514851485144,0.2544274834476931,0.08480916114923104,0.29702970297029707,0.08480916114923104,0.7029702970297029
57,57,58,13.55776,7.919026388721532,3.5148514851485144,0.2544274834476931,7.9768646824918665,4.9504950495049505,0.2853340660743996,0.0951113553581332,0.00990099009900991,0.0951113553581332,0.9900990099009901
58,58,59,13.8723328,7.9768646824918665,4.9504950495049505,0.2853340660743996,8.161947222556936,3.9603960396039604,1.747552540391382,0.582517513463794,0.20792079207920788,0.582517513463794,0.7920792079207921
59,59,60,14.1541376,8.161947222556936,3.9603960396039604,1.747552540391382,8.327750331365225,3.9603960396039604,0.12089960575850701,0.040299868586169005,0.20792079207920788,0.040299868586169005,0.7920792079207921
60,60,61,14.5145856,8.327750331365225,3.9603960396039604,0.12089960575850701,8.539824075189781,4.108910891089109,0.4396091398025882,0.14653637993419608,0.17821782178217827,0.14653637993419608,0.8217821782178217
61,61,62,14.6292736,8.539824075189781,4.108910891089109,0.4396091398025882,8.607302084588504,3.8613861386138613,1.226549723217561,0.408849907739187,0.2277227722772277,0.408849907739187,0.7722772277227723
62,62,63,14.7013632,8.607302084588504,3.8613861386138613,1.226549723217561,8.649716833353416,4.207920792079208,0.2690701718540191,0.08969005728467304,0.15841584158415845,0.08969005728467304,0.8415841584158416
63,63,64,14.7849216,8.649716833353416,4.207920792079208,0.2690701718540191,8.6988793830582,4.257425742574258,0.8209772793763683,0.2736590931254561,0.14851485148514854,0.2736590931254561,0.8514851485148515
64,64,65,14.9618688,8.6988793830582,4.257425742574258,0.8209772793763683,8.8029883118448,4.257425742574258,0.3011656606070714,0.10038855353569047,0.14851485148514854,0.10038855353569047,0.8514851485148515
65,65,66,15.015936,8.8029883118448,4.257425742574258,0.3011656606070714,8.834799373418484,3.5148514851485144,0.13438652328342887,0.04479550776114295,0.29702970297029707,0.04479550776114295,0.7029702970297029
66,66,67,15.0519808,8.834799373418484,3.5148514851485144,0.13438652328342887,8.85600674780094,4.207920792079208,0.2436266711033128,0.08120889036777093,0.15841584158415845,0.08120889036777093,0.8415841584158416
67,67,68,15.1093248,8.85600674780094,4.207920792079208,0.2436266711033128,8.889745752500302,3.762376237623762,1.3286981793023585,0.44289939310078613,0.24752475247524752,0.44289939310078613,0.7524752475247525
68,68,69,15.1355392,8.889745752500302,3.762376237623762,1.3286981793023585,8.905169297505724,4.158415841584159,1.0521241995529576,0.3507080665176525,0.16831683168316836,0.3507080665176525,0.8316831683168316
69,69,70,15.19616,8.905169297505724,4.158415841584159,1.0521241995529576,8.940836245330763,3.465346534653465,0.5938212649237609,0.19794042164125364,0.306930693069307,0.19794042164125364,0.693069306930693
70,70,71,15.2240128,8.940836245330763,3.465346534653465,0.5938212649237609,8.957223761899023,4.207920792079208,0.1609974806536374,0.0536658268845458,0.15841584158415845,0.0536658268845458,0.8415841584158416
71,71,72,15.2813568,8.957223761899023,4.207920792079208,0.1609974806536374,8.990962766598384,3.1683168316831685,0.0513743466411018,0.0171247822137006,0.36633663366336633,0.0171247822137006,0.6336633663366337
72,72,73,15.3075712,8.990962766598384,3.1683168316831685,0.0513743466411018,9.006386311603807,4.504950495049505,0.6687681072737356,0.22292270242457854,0.09900990099009899,0.22292270242457854,0.900990099009901
73,73,74,15.7351936,9.006386311603807,4.504950495049505,0.6687681072737356,9.25798288950476,4.257425742574258,0.10340687719879094,0.03446895906626365,0.14851485148514854,0.03446895906626365,0.8514851485148515
74,74,75,15.8253056,9.25798288950476,4.257425742574258,0.10340687719879094,9.311001325460898,4.306930693069307,1.0207442345346145,0.3402480781782048,0.13861386138613863,0.3402480781782048,0.8613861386138614
75,75,76,16.0006144,9.311001325460898,4.306930693069307,1.0207442345346145,9.41414628268466,4.108910891089109,0.5962767104880065,0.19875890349600217,0.17821782178217827,0.19875890349600217,0.8217821782178217
76,76,77,16.1742848,9.41414628268466,4.108910891089109,0.5962767104880065,9.516327268345583,3.7128712871287126,0.37268090934595033,0.12422696978198344,0.25742574257425743,0.12422696978198344,0.7425742574257426
77,77,78,16.30208,9.516327268345583,3.7128712871287126,0.37268090934595033,9.591517050247017,3.663366336633663,0.5331570408921165,0.17771901363070547,0.26732673267326734,0.17771901363070547,0.7326732673267327
78,78,79,16.3463168,9.591517050247017,3.663366336633663,0.5331570408921165,9.617544282443667,3.6138613861386135,0.07749035366446522,0.025830117888155073,0.27722772277227725,0.025830117888155073,0.7227722772277227
79,79,80,16.433152,9.617544282443667,3.6138613861386135,0.07749035366446522,9.668634775274128,3.663366336633663,1.3496831097353734,0.4498943699117911,0.26732673267326734,0.4498943699117911,0.7326732673267327
80,80,81,16.4708352,9.668634775274128,3.663366336633663,1.3496831097353734,9.690806121219424,3.762376237623762,0.3595194052572577,0.11983980175241922,0.24752475247524752,0.11983980175241922,0.7524752475247525
81,81,82,16.6330368,9.690806121219424,3.762376237623762,0.3595194052572577,9.786239305940475,3.910891089108911,0.6239649335080336,0.20798831116934455,0.2178217821782178,0.20798831116934455,0.7821782178217822
82,82,83,16.8886272,9.786239305940475,3.910891089108911,0.6239649335080336,9.936618869743342,3.7128712871287126,0.1545951677975564,0.05153172259918547,0.25742574257425743,0.05153172259918547,0.7425742574257426
83,83,84,17.1638784,9.936618869743342,3.7128712871287126,0.1545951677975564,10.098566092300278,4.752475247524752,0.14633856695279468,0.04877952231759823,0.04950495049504955,0.04877952231759823,0.9504950495049505
84,84,85,17.2474368,10.098566092300278,4.752475247524752,0.14633856695279468,10.14772864200506,4.455445544554456,0.6116997052064969,0.20389990173549896,0.1089108910891089,0.20389990173549896,0.8910891089108911
85,85,86,17.32608,10.14772864200506,4.455445544554456,0.6116997052064969,10.193999277021328,4.6039603960396045,0.791821412953115,0.2639404709843717,0.07920792079207917,0.2639404709843717,0.9207920792079208
86,86,87,17.4112768,10.193999277021328,4.6039603960396045,0.791821412953115,10.24412579828895,4.554455445544555,0.4039014923456219,0.13463383078187396,0.08910891089108908,0.13463383078187396,0.9108910891089109
87,87,88,17.4751744,10.24412579828895,4.554455445544555,0.4039014923456219,10.281720689239668,3.564356435643564,0.39621286404663036,0.1320709546822101,0.28712871287128716,0.1320709546822101,0.7128712871287128
88,88,89,17.4997504,10.281720689239668,3.564356435643564,0.39621286404663036,10.29618026268225,4.455445544554456,1.800103674255539,0.6000345580851797,0.1089108910891089,0.6000345580851797,0.8910891089108911
89,89,90,17.6930816,10.29618026268225,4.455445544554456,1.800103674255539,10.409928907097239,4.306930693069307,2.3198778795667647,0.7732926265222549,0.13861386138613863,0.7732926265222549,0.8613861386138614
90,90,91,17.743872,10.409928907097239,4.306930693069307,2.3198778795667647,10.439812025545246,3.7128712871287126,0.5736438295745455,0.19121460985818184,0.25742574257425743,0.19121460985818184,0.7425742574257426
91,91,92,17.8290688,10.439812025545246,3.7128712871287126,0.5736438295745455,10.48993854681287,4.455445544554456,0.8586342262660547,0.28621140875535156,0.1089108910891089,0.28621140875535156,0.8910891089108911
92,92,93,17.9666944,10.48993854681287,4.455445544554456,0.8586342262660547,10.570912158091337,4.306930693069307,1.9254849860639336,0.6418283286879779,0.13861386138613863,0.6418283286879779,0.8613861386138614
93,93,94,18.0420608,10.570912158091337,4.306930693069307,1.9254849860639336,10.615254849981927,4.356435643564357,1.16977740485601,0.38992580161866996,0.12871287128712872,0.38992580161866996,0.8712871287128713
94,94,95,18.1223424,10.615254849981927,4.356435643564357,1.16977740485601,10.662489456561032,4.653465346534654,2.6774522724782717,0.8924840908260906,0.06930693069306926,0.8924840908260906,0.9306930693069307
95,95,96,18.1993472,10.662489456561032,4.653465346534654,2.6774522724782717,10.707796120014459,3.9603960396039604,1.540781070731333,0.5135936902437777,0.20792079207920788,0.5135936902437777,0.7920792079207921
96,96,97,18.2829056,10.707796120014459,3.9603960396039604,1.540781070731333,10.756958669719243,4.257425742574258,1.6952076371796352,0.5650692123932117,0.14851485148514854,0.5650692123932117,0.8514851485148515
97,97,98,18.3369728,10.756958669719243,4.257425742574258,1.6952076371796352,10.788769731292927,4.752475247524752,0.9257000471131878,0.3085666823710626,0.04950495049504955,0.3085666823710626,0.9504950495049505
98,98,99,18.3615488,10.788769731292927,4.752475247524752,0.9257000471131878,10.80322930473551,4.158415841584159,2.334177569065364,0.7780591896884547,0.16831683168316836,0.7780591896884547,0.8316831683168316
99,99,100,18.4205312,10.80322930473551,4.158415841584159,2.334177569065364,10.83793228099771,4.653465346534654,0.5070616755516584,0.16902055851721945,0.06930693069306926,0.16902055851721945,0.9306930693069307
100,100,101,18.4434688,10.83793228099771,4.653465346534654,0.5070616755516584,10.851427882877456,4.158415841584159,0.9448162534075044,0.3149387511358348,0.16831683168316836,0.3149387511358348,0.8316831683168316
101,101,102,18.5040896,10.851427882877456,4.158415841584159,0.9448162534075044,10.887094830702495,4.900990099009901,0.18383377790724192,0.06127792596908064,0.01980198019801982,0.06127792596908064,0.9801980198019802
102,102,103,18.530304,10.887094830702495,4.900990099009901,0.18383377790724192,10.902518375707917,4.158415841584159,2.4102619975147985,0.8034206658382662,0.16831683168316836,0.8034206658382662,0.8316831683168316
103,103,104,18.6155008,10.902518375707917,4.158415841584159,2.4102619975147985,10.952644896975539,4.257425742574258,2.552648469690115,0.8508828232300383,0.14851485148514854,0.8508828232300383,0.8514851485148515
104,104,105,18.6925056,10.952644896975539,4.257425742574258,2.552648469690115,10.997951560428966,4.207920792079208,1.3091746376508169,0.4363915458836056,0.15841584158415845,0.4363915458836056,0.8415841584158416
105,105,106,18.8284928,10.997951560428966,4.207920792079208,1.3091746376508169,11.077961200144594,4.455445544554456,0.5867223614971746,0.1955741204990582,0.1089108910891089,0.1955741204990582,0.8910891089108911
106,106,107,18.8678144,11.077961200144594,4.455445544554456,0.5867223614971746,11.10109651765273,4.108910891089109,1.7914792843869272,0.5971597614623091,0.17821782178217827,0.5971597614623091,0.8217821782178217
107,107,108,18.956288,11.10109651765273,4.108910891089109,1.7914792843869272,11.153150982046029,4.207920792079208,0.9106257205334789,0.30354190684449295,0.15841584158415845,0.30354190684449295,0.8415841584158416
108,108,109,18.997248,11.153150982046029,4.207920792079208,0.9106257205334789,11.177250271117002,4.356435643564357,0.2922024528448628,0.09740081761495427,0.12871287128712872,0.09740081761495427,0.8712871287128713
109,109,110,19.0464,11.177250271117002,4.356435643564357,0.2922024528448628,11.206169418002169,4.356435643564357,1.536240296532706,0.5120800988442353,0.12871287128712872,0.5120800988442353,0.8712871287128713
110,110,111,19.1315968,11.206169418002169,4.356435643564357,1.536240296532706,11.256295939269792,4.00990099009901,0.3306139763910257,0.11020465879700857,0.19801980198019797,0.11020465879700857,0.801980198019802
111,111,112,19.202048,11.256295939269792,4.00990099009901,0.3306139763910257,11.297746716471865,4.405940594059406,0.03829975502969269,0.012766585009897564,0.1188118811881188,0.012766585009897564,0.8811881188118812
112,112,113,19.2479232,11.297746716471865,4.405940594059406,0.03829975502969269,11.324737920231353,4.504950495049505,0.058125260951666514,0.019375086983888838,0.09900990099009899,0.019375086983888838,0.900990099009901
113,113,114,19.3069056,11.324737920231353,4.504950495049505,0.058125260951666514,11.359440896493552,4.0594059405940595,0.39020189575752995,0.13006729858584332,0.18811881188118806,0.13006729858584332,0.8118811881188119
114,114,115,19.3232896,11.359440896493552,4.0594059405940595,0.39020189575752995,11.369080612121941,4.504950495049505,0.5051847738213715,0.16839492460712382,0.09900990099009899,0.16839492460712382,0.900990099009901
115,115,116,19.4183168,11.369080612121941,4.504950495049505,0.5051847738213715,11.424990962766598,4.257425742574258,0.8046458274155581,0.26821527580518606,0.14851485148514854,0.26821527580518606,0.8514851485148515
116,116,117,19.4838528,11.424990962766598,4.257425742574258,0.8046458274155581,11.463549825280154,3.9603960396039604,0.046488890548109174,0.015496296849369725,0.20792079207920788,0.015496296849369725,0.7920792079207921
117,117,118,19.6247552,11.463549825280154,3.9603960396039604,0.046488890548109174,11.5464513796843,4.405940594059406,0.6831506418119404,0.22771688060398013,0.1188118811881188,0.22771688060398013,0.8811881188118812
118,118,119,19.7705728,11.5464513796843,4.405940594059406,0.6831506418119404,11.63224484877696,4.00990099009901,0.10265293965454318,0.034217646551514394,0.19801980198019797,0.034217646551514394,0.801980198019802
119,119,120,19.7935104,11.63224484877696,4.00990099009901,0.10265293965454318,11.645740450656705,4.158415841584159,0.3140568658317698,0.10468562194392327,0.16831683168316836,0.10468562194392327,0.8316831683168316
120,120,121,19.8852608,11.645740450656705,4.158415841584159,0.3140568658317698,11.699722858175685,4.405940594059406,0.6322546004774833,0.21075153349249443,0.1188118811881188,0.21075153349249443,0.8811881188118812
121,121,122,19.9753728,11.699722858175685,4.405940594059406,0.6322546004774833,11.752741294131821,4.257425742574258,0.5474738329339182,0.18249127764463938,0.14851485148514854,0.18249127764463938,0.8514851485148515
122,122,123,20.0720384,11.752741294131821,4.257425742574258,0.5474738329339182,11.809615616339318,4.207920792079208,2.3980062300317178,0.7993354100105726,0.15841584158415845,0.7993354100105726,0.8415841584158416
123,123,124,20.1736192,11.809615616339318,4.207920792079208,2.3980062300317178,11.86938185323533,4.257425742574258,0.16050400862764352,0.05350133620921451,0.14851485148514854,0.05350133620921451,0.8514851485148515
124,124,125,20.2801152,11.86938185323533,4.257425742574258,0.16050400862764352,11.932040004819857,4.306930693069307,2.130562522437963,0.710187507479321,0.13861386138613863,0.710187507479321,0.8613861386138614
