edge_id,from_pulse_id,to_pulse_id,birth_time,from_x,from_y,from_z,to_x,to_y,to_z,energy,color_r,color_g,color_b
1,1,2,1.486,0.6515166275347262,2.8205128205128203,0.0,1.4580628140310286,4.230769230769231,0.318352945832611,0.10611764861087034,0.15384615384615385,0.10611764861087034,0.8461538461538461
2,2,3,1.728,1.4580628140310286,4.230769230769231,0.318352945832611,1.695513151174709,1.4102564102564101,0.33659503547624986,0.11219834515874995,0.717948717948718,0.11219834515874995,0.28205128205128205
3,3,4,1.868,1.695513151174709,1.4102564102564101,0.33659503547624986,1.832881114811549,4.230769230769231,0.17607984111348465,0.05869328037116155,0.15384615384615385,0.05869328037116155,0.8461538461538461
4,4,5,2.0,1.832881114811549,4.230769230769231,0.17607984111348465,1.9623994805262832,2.4358974358974357,0.8009967781321237,0.26699892604404124,0.5128205128205128,0.26699892604404124,0.48717948717948717
5,5,6,2.392,1.9623994805262832,2.4358974358974357,0.8009967781321237,2.3470297787094347,1.6666666666666665,0.8533333870912168,0.28444446236373894,0.6666666666666667,0.28444446236373894,0.3333333333333333
6,6,7,2.804,2.3470297787094347,1.6666666666666665,0.8533333870912168,2.751284071697849,2.692307692307692,0.6859507988729555,0.22865026629098517,0.46153846153846156,0.22865026629098517,0.5384615384615384
7,7,8,2.92,2.751284071697849,2.692307692307692,0.6859507988729555,2.8651032415683737,5.0,0.3928157552294609,0.13093858507648695,0.0,0.13093858507648695,1.0
8,8,9,3.05,2.8651032415683737,5.0,0.3928157552294609,2.992659207802582,3.717948717948718,0.9610083415059902,0.32033611383533006,0.2564102564102564,0.32033611383533006,0.7435897435897436
9,9,10,3.178,2.992659207802582,3.717948717948718,0.9610083415059902,3.118252774556264,3.717948717948718,1.4593949730852196,0.48646499102840657,0.2564102564102564,0.48646499102840657,0.7435897435897436
10,10,11,3.424,3.118252774556264,3.717948717948718,1.4593949730852196,3.3596279106609974,1.4102564102564101,2.457581695314069,0.8191938984380229,0.717948717948718,0.8191938984380229,0.28205128205128205
11,11,12,3.564,3.3596279106609974,1.4102564102564101,2.457581695314069,3.4969958742978373,4.230769230769231,1.4863115948596113,0.4954371982865371,0.15384615384615385,0.4954371982865371,0.8461538461538461
12,12,13,3.798,3.4969958742978373,4.230769230769231,1.4863115948596113,3.726596613519412,1.794871794871795,2.294015230139194,0.7646717433797312,0.641025641025641,0.7646717433797312,0.358974358974359
13,13,14,4.068,3.726596613519412,1.794871794871795,2.294015230139194,3.99152054339046,1.9230769230769231,2.207473759986819,0.735824586662273,0.6153846153846154,0.735824586662273,0.38461538461538464
