pulse_id,previous_pulse_id,start_time,end_time,birth_time,death_time,duration,inter_pulse_interval,peak_frequency_hz,mean_energy,max_energy,freq_norm,duration_norm,energy_norm,interval_norm,x_local,pos_x,pos_y,pos_z,size,brightness,color_r,color_g,color_b,visible,fade_in,fade_out
1,0,3.246,3.254,3.246,13.0655,0.008000000000000007,0.0,43000.0,0.16147674016654492,0.18575252965092662,0.9016393442622951,0.24999999999997224,0.1155617887997348,0.0,0.24844054953886188,2.9812865944663427,4.508196721311475,0.34668536639920444,0.16749999999999027,0.2924494310397879,0.09836065573770492,0.1155617887997348,0.9016393442622951,1,0.08,0.25
2,1,3.35,3.36,3.35,13.0655,0.009999999999999787,0.09600000000000009,43750.0,0.18576026267061632,0.23274225592613224,1.0,0.4999999999999445,0.21232463090519865,0.1867704280155643,0.25640044391718647,3.0768053270062374,5.0,0.6369738927155959,0.2549999999999806,0.36985970472415897,0.0,0.21232463090519865,1.0,1,0.08,0.25
3,2,3.456,3.466,3.456,13.0655,0.010000000000000231,0.09600000000000009,41125.0,0.20719310933103163,0.26694447770714763,0.6557377049180327,0.5,0.2977283509348884,0.1867704280155643,0.26451341318740196,3.1741609582488235,3.2786885245901636,0.8931850528046652,0.255,0.4381826807479108,0.34426229508196726,0.2977283509348884,0.6557377049180327,1,0.08,0.25
4,3,3.55,3.564,3.55,13.0655,0.014000000000000234,0.08399999999999963,38125.0,0.2559905364178121,0.3984933614730835,0.26229508196721313,1.0,0.4921720413656884,0.16342412451361787,0.2717079331062722,3.260495197275267,1.3114754098360657,1.4765161240970652,0.43,0.5937376330925508,0.7377049180327868,0.4921720413656884,0.26229508196721313,1,0.08,0.25
5,4,3.64,3.652,3.64,13.0655,0.01200000000000001,0.07600000000000007,40875.0,0.2007326779620988,0.28220441937446594,0.6229508196721312,0.7499999999999722,0.2719853929113799,0.14785992217898838,0.27859630324136087,3.3431556388963304,3.114754098360656,0.8159561787341397,0.3424999999999903,0.4175883143291039,0.3770491803278688,0.2719853929113799,0.6229508196721312,1,0.08,0.25
6,5,3.72,3.732,3.72,13.0655,0.01200000000000001,0.06800000000000006,40125.0,0.31116640956274105,0.43499781787395475,0.5245901639344263,0.7499999999999722,0.7120320019730807,0.13229571984435803,0.28471929891699516,3.416631587003942,2.6229508196721314,2.136096005919242,0.3424999999999903,0.7696256015784646,0.47540983606557374,0.7120320019730807,0.5245901639344263,1,0.08,0.25
7,6,4.246,4.256,4.246,13.0655,0.009999999999999787,0.5140000000000002,43000.0,0.14917007194211088,0.18570657670497898,0.9016393442622951,0.4999999999999445,0.06652326096483831,1.0,0.32497799548429074,3.899735945811489,4.508196721311475,0.19956978289451494,0.2549999999999806,0.25321860877187063,0.09836065573770492,0.06652326096483831,0.9016393442622951,1,0.08,0.25
8,7,4.35,4.362,4.35,13.0655,0.012000000000000455,0.09399999999999942,43625.0,0.1687085865863732,0.23231125213205817,0.9836065573770492,0.7500000000000278,0.14437861358845655,0.1828793774319054,0.33293788986261524,3.995254678351383,4.918032786885246,0.43313584076536965,0.3425000000000097,0.3155028908707653,0.016393442622950838,0.14437861358845655,0.9836065573770492,1,0.08,0.25
9,8,4.456,4.468,4.456,13.0655,0.011999999999999567,0.0940000000000003,41875.0,0.19019990914634294,0.269342514872551,0.7540983606557377,0.7499999999999167,0.23001534323339518,0.18287937743190713,0.3410508591328308,4.09261030959397,3.7704918032786883,0.6900460297001856,0.3424999999999709,0.38401227458671616,0.24590163934426235,0.23001534323339518,0.7540983606557377,1,0.08,0.25
10,9,4.552,4.564,4.552,13.0655,0.012000000000000455,0.08399999999999963,38125.0,0.2830469784992082,0.4022380635142327,0.26229508196721313,0.7500000000000278,0.5999841692239433,0.16342412451361787,0.34839845394359187,4.180781447323103,1.3114754098360657,1.7999525076718297,0.3425000000000097,0.6799873353791546,0.7377049180327868,0.5999841692239433,0.26229508196721313,1,0.08,0.25
11,10,4.642,4.652,4.642,13.0655,0.009999999999999787,0.07800000000000029,40000.0,0.2196783077592651,0.2827414274215698,0.5081967213114754,0.4999999999999445,0.3474782702047962,0.1517509727626464,0.3552868240786805,4.2634418889441665,2.540983606557377,1.0424348106143886,0.2549999999999806,0.47798261616383697,0.4918032786885246,0.3474782702047962,0.5081967213114754,1,0.08,0.25
12,11,4.72,4.734,4.72,13.0655,0.014000000000000234,0.06799999999999962,37000.0,0.28024500785395506,0.4382000178098679,0.11475409836065574,1.0,0.5888191233338622,0.13229571984435717,0.36125674486242393,4.335080938349087,0.5737704918032787,1.7664573700015866,0.43,0.6710552986670898,0.8852459016393442,0.5888191233338622,0.11475409836065574,1,0.08,0.25
13,12,5.248,5.256,5.248,13.0655,0.008000000000000007,0.5140000000000002,43000.0,0.16147674016654492,0.18575252965092662,0.9016393442622951,0.24999999999997224,0.1155617887997348,1.0,0.4016685163216104,4.820022195859325,4.508196721311475,0.34668536639920444,0.16749999999999027,0.2924494310397879,0.09836065573770492,0.1155617887997348,0.9016393442622951,1,0.08,0.25
14,13,5.352,5.362,5.352,13.0655,0.009999999999999787,0.09600000000000009,43750.0,0.18576026267061632,0.23274225592613224,1.0,0.4999999999999445,0.21232463090519865,0.1867704280155643,0.40962841069993494,4.915540928399219,5.0,0.6369738927155959,0.2549999999999806,0.36985970472415897,0.0,0.21232463090519865,1.0,1,0.08,0.25
