edge_id,from_pulse_id,to_pulse_id,birth_time,from_x,from_y,from_z,to_x,to_y,to_z,energy,color_r,color_g,color_b
33,33,34,17.89,7.082518041967365,2.2222222222222223,0.3426999009948276,7.156119268654477,1.5811965811965811,0.42085963494826883,0.14028654498275628,0.6837606837606838,0.14028654498275628,0.3162393162393162
34,34,35,17.984,7.156119268654477,1.5811965811965811,0.42085963494826883,7.193719895331588,0.29914529914529914,0.46775887612196476,0.15591962537398826,0.9401709401709402,0.15591962537398826,0.05982905982905983
35,35,36,18.074,7.193719895331588,0.29914529914529914,0.46775887612196476,7.229720495341589,0.8974358974358975,0.2755291286195704,0.09184304287319013,0.8205128205128205,0.09184304287319013,0.1794871794871795
36,36,37,18.332,7.229720495341589,0.8974358974358975,0.2755291286195704,7.332922215370256,2.7777777777777777,0.34135447320964296,0.11378482440321433,0.4444444444444444,0.11378482440321433,0.5555555555555556
37,37,38,18.654,7.332922215370256,2.7777777777777777,0.34135447320964296,7.461724362072701,2.094017094017094,0.6995549555242817,0.23318498517476055,0.5811965811965811,0.23318498517476055,0.4188034188034188
38,38,39,18.758,7.461724362072701,2.094017094017094,0.6995549555242817,7.503325055417589,1.794871794871795,0.5131825730460287,0.17106085768200954,0.641025641025641,0.17106085768200954,0.358974358974359
39,39,40,25.298,7.503325055417589,1.794871794871795,0.5131825730460287,10.119368656144268,2.692307692307692,0.2420735878236997,0.08069119594123324,0.46153846153846156,0.08069119594123324,0.5384615384615384
40,40,41,25.504,10.119368656144268,2.692307692307692,0.2420735878236997,10.201770029500492,0.5555555555555556,0.2579656294496485,0.08598854314988284,0.8888888888888888,0.08598854314988284,0.1111111111111111
41,41,42,25.604,10.201770029500492,0.5555555555555556,0.2579656294496485,10.241770696178268,5.0,0.24488535256710367,0.08162845085570122,0.0,0.08162845085570122,1.0
42,42,43,25.942,10.241770696178268,5.0,0.24488535256710367,10.376972949549158,2.307692307692308,0.6464462434765735,0.21548208115885784,0.5384615384615384,0.21548208115885784,0.46153846153846156
43,43,44,26.044,10.376972949549158,2.307692307692308,0.6464462434765735,10.417773629560493,0.0,0.43569390687758813,0.14523130229252937,1.0,0.14523130229252937,0.0
44,44,45,26.154,10.417773629560493,0.0,0.43569390687758813,10.461774362906048,1.1965811965811965,0.24696356995911994,0.08232118998637332,0.7606837606837606,0.08232118998637332,0.23931623931623933
45,45,46,26.254,10.461774362906048,1.1965811965811965,0.24696356995911994,10.501775029583825,0.811965811965812,0.2338948789095272,0.07796495963650907,0.8376068376068376,0.07796495963650907,0.1623931623931624
46,46,47,26.358,10.501775029583825,0.811965811965812,0.2338948789095272,10.543375722928715,0.8974358974358975,0.28642484224187514,0.09547494741395837,0.8205128205128205,0.09547494741395837,0.1794871794871795
