edge_id,from_pulse_id,to_pulse_id,birth_time,from_x,from_y,from_z,to_x,to_y,to_z,energy,color_r,color_g,color_b
1,1,2,0.114688,0.016388833099015867,3.7777777777777777,0.7724541320396173,0.06748343040771239,3.888888888888889,0.849455412669431,0.2831518042231437,0.2222222222222222,0.2831518042231437,0.7777777777777778
2,2,3,0.2818048,0.06748343040771239,3.888888888888889,0.849455412669431,0.1658164290018076,3.6666666666666665,1.8563668866812844,0.6187889622270948,0.2666666666666667,0.6187889622270948,0.7333333333333333
3,3,4,0.3964928,0.1658164290018076,3.6666666666666665,1.8563668866812844,0.23329985940951997,4.0,2.0084471629305893,0.6694823876435299,0.19999999999999996,0.6694823876435299,0.8
4,4,5,0.49152,0.23329985940951997,4.0,2.0084471629305893,0.2892147017473388,3.888888888888889,2.0150302753670895,0.6716767584556965,0.2222222222222222,0.6716767584556965,0.7777777777777778
5,5,6,0.5783552,0.2892147017473388,3.888888888888889,2.0150302753670895,0.3403092990560353,3.888888888888889,2.0971473134143945,0.6990491044714648,0.2222222222222222,0.6990491044714648,0.7777777777777778
6,6,7,0.6668288,0.3403092990560353,3.888888888888889,2.0971473134143945,0.3923679453705563,3.7777777777777777,2.233659725200385,0.7445532417334616,0.24444444444444446,0.7445532417334616,0.7555555555555555
7,7,8,0.7405568,0.3923679453705563,3.7777777777777777,2.233659725200385,0.43575015063265715,3.888888888888889,2.036161992081829,0.6787206640272764,0.2222222222222222,0.6787206640272764,0.7777777777777778
8,8,9,0.8159232,0.43575015063265715,3.888888888888889,2.036161992081829,0.4800964049005824,4.333333333333334,2.3738763554326994,0.7912921184775665,0.1333333333333333,0.7912921184775665,0.8666666666666667
9,9,10,0.8978432,0.4800964049005824,4.333333333333334,2.3738763554326994,0.5282988551918055,4.111111111111111,1.76596789933741,0.5886559664458033,0.1777777777777778,0.5886559664458033,0.8222222222222222
10,10,11,1.0682368,0.5282988551918055,4.111111111111111,1.76596789933741,0.6285599517975496,4.222222222222222,2.389925970027038,0.7966419900090127,0.15555555555555556,0.7966419900090127,0.8444444444444444
11,11,12,1.1698176,0.6285599517975496,4.222222222222222,2.389925970027038,0.6883309901586664,4.0,1.9427249161508564,0.6475749720502855,0.19999999999999996,0.6475749720502855,0.8
12,12,13,1.2468224,0.6883309901586664,4.0,1.9427249161508564,0.7336412934324162,4.444444444444445,2.057563676262994,0.6858545587543313,0.11111111111111116,0.6858545587543313,0.8888888888888888
13,13,14,1.3484032,0.7336412934324162,4.444444444444445,2.057563676262994,0.7934123317935329,3.2222222222222223,1.2839508189686346,0.4279836063228782,0.3555555555555555,0.4279836063228782,0.6444444444444445
14,14,15,1.5351808,0.7934123317935329,3.2222222222222223,1.2839508189686346,0.9033139184575216,3.4444444444444446,1.6389819550572593,0.5463273183524198,0.3111111111111111,0.5463273183524198,0.6888888888888889
15,15,16,1.6433152,0.9033139184575216,3.4444444444444446,1.6389819550572593,0.966941152841936,3.111111111111111,0.1854127779702492,0.0618042593234164,0.37777777777777777,0.0618042593234164,0.6222222222222222
16,16,17,1.8137088,0.966941152841936,3.111111111111111,0.1854127779702492,1.0672022494476803,3.4444444444444446,0.5617372162150047,0.18724573873833492,0.3111111111111111,0.18724573873833492,0.6888888888888889
17,17,18,1.9955712,1.0672022494476803,3.4444444444444446,0.5617372162150047,1.1742116890941956,0.22222222222222224,0.7813982713923278,0.26046609046410923,0.9555555555555556,0.26046609046410923,0.044444444444444446
18,18,19,2.2102016,1.1742116890941956,0.22222222222222224,0.7813982713923278,1.3005021088572002,0.4444444444444445,0.6472635320037251,0.21575451066790838,0.9111111111111111,0.21575451066790838,0.08888888888888889
19,19,20,2.3887872,1.3005021088572002,0.4444444444444445,0.6472635320037251,1.4055834504920668,0.11111111111111112,1.4715020347231675,0.4905006782410558,0.9777777777777777,0.4905006782410558,0.022222222222222223
20,20,21,2.4854528,1.4055834504920668,0.11111111111111112,1.4715020347231675,1.4624623418357101,0.888888888888889,0.8240381312450697,0.27467937708168993,0.8222222222222222,0.27467937708168993,0.17777777777777778
21,21,22,2.5903104,1.4624623418357101,0.888888888888889,0.8240381312450697,1.5241614782084758,0.5555555555555556,0.3088186112286574,0.10293953707621914,0.8888888888888888,0.10293953707621914,0.1111111111111111
22,22,23,2.695168,1.5241614782084758,0.5555555555555556,0.3088186112286574,1.5858606145812413,0.5555555555555556,1.3626173980789031,0.4542057993596344,0.8888888888888888,0.4542057993596344,0.1111111111111111
23,23,24,2.793472,1.5858606145812413,0.5555555555555556,1.3626173980789031,1.6437035549307089,0.11111111111111112,1.7283353443190557,0.5761117814396852,0.9777777777777777,0.5761117814396852,0.022222222222222223
24,24,25,2.8901376,1.6437035549307089,0.11111111111111112,1.7283353443190557,1.7005824462743524,0.888888888888889,0.4825358664060335,0.16084528880201118,0.8222222222222222,0.16084528880201118,0.17777777777777778
25,25,26,2.9835264,1.7005824462743524,0.888888888888889,0.4825358664060335,1.755533239606347,0.7777777777777778,1.4210852357671322,0.473695078589044,0.8444444444444444,0.473695078589044,0.15555555555555556
26,26,27,3.0670848,1.755533239606347,0.7777777777777778,1.4210852357671322,1.8046997389033943,0.888888888888889,2.0988168468607764,0.6996056156202588,0.8222222222222222,0.6996056156202588,0.17777777777777778
