pulse_id,previous_pulse_id,start_time,end_time,birth_time,death_time,duration,inter_pulse_interval,peak_frequency_hz,mean_energy,max_energy,freq_norm,duration_norm,energy_norm,interval_norm,x_local,pos_x,pos_y,pos_z,size,brightness,color_r,color_g,color_b,visible,fade_in,fade_out
1,0,0.0278528,0.0360448,0.0278528,20.393984,0.008192000000000001,0.0,47760.009765625,0.24111123631397882,0.2899357259273529,0.7555555555555555,0.21428571428571397,0.25748471067987244,0.0,0.0013657360915846556,0.016388833099015867,3.7777777777777777,0.7724541320396173,0.1549999999999999,0.40598776854389795,0.24444444444444446,0.25748471067987244,0.7555555555555555,1,0.08,0.25
2,1,0.114688,0.12288,0.114688,20.393984,0.008192000000000005,0.0786432,47912.59765625,0.24747376466790838,0.30684814751148226,0.7777777777777778,0.2142857142857141,0.2831518042231437,0.025329815303430078,0.005623619200642699,0.06748343040771239,3.888888888888889,0.849455412669431,0.15499999999999992,0.42652144337851494,0.2222222222222222,0.2831518042231437,0.7777777777777778,1,0.08,0.25
3,2,0.2818048,0.2932736,0.2818048,20.393984,0.011468800000000001,0.15892480000000003,47607.421875,0.3306737160310149,0.46404185593128205,0.7333333333333333,0.35714285714285887,0.6187889622270948,0.051187335092348296,0.013818035750150634,0.1658164290018076,3.6666666666666665,1.8563668866812844,0.20500000000000063,0.6950311697816758,0.2666666666666667,0.6187889622270948,0.7333333333333333,1,0.08,0.25
4,3,0.3964928,0.4079616,0.3964928,20.393984,0.011468800000000001,0.10321919999999996,48065.185546875,0.3432399365119636,0.4915609061717987,0.8,0.35714285714285887,0.6694823876435299,0.033245382585751965,0.019441654950793332,0.23329985940951997,4.0,2.0084471629305893,0.20500000000000063,0.7355859101148239,0.19999999999999996,0.6694823876435299,0.8,1,0.08,0.25
5,4,0.49152,0.5046272,0.49152,20.393984,0.013107200000000041,0.08355840000000003,47912.59765625,0.34378389161494044,0.5106478929519653,0.7777777777777778,0.42857142857143304,0.6716767584556965,0.02691292875989447,0.02410122514561157,0.2892147017473388,3.888888888888889,2.0150302753670895,0.23000000000000154,0.7373414067645572,0.2222222222222222,0.6716767584556965,0.7777777777777778,1,0.08,0.25
6,5,0.5783552,0.5947392,0.5783552,20.393984,0.016384000000000065,0.0737279999999999,47912.59765625,0.350569129193371,0.5542732357978821,0.7777777777777778,0.5714285714285791,0.6990491044714648,0.02374670184696567,0.02835910825466961,0.3403092990560353,3.888888888888889,2.0971473134143945,0.28000000000000264,0.759239283577172,0.2222222222222222,0.6990491044714648,0.7777777777777778,1,0.08,0.25
7,6,0.6668288,0.6848512,0.6668288,20.393984,0.018022399999999994,0.07208959999999998,47760.009765625,0.361848994717002,0.586726576089859,0.7555555555555555,0.6428571428571483,0.7445532417334616,0.023218997361477565,0.03269732878087969,0.3923679453705563,3.7777777777777777,2.233659725200385,0.3050000000000019,0.7956425933867692,0.24444444444444446,0.7445532417334616,0.7555555555555555,1,0.08,0.25
8,7,0.7405568,0.7569408,0.7405568,20.393984,0.016383999999999954,0.05570560000000002,47912.59765625,0.3455299813639034,0.555735132098198,0.7777777777777778,0.5714285714285742,0.6787206640272764,0.017941952506596314,0.03631251255272143,0.43575015063265715,3.888888888888889,2.036161992081829,0.28000000000000097,0.7429765312218211,0.2222222222222222,0.6787206640272764,0.7777777777777778,1,0.08,0.25
9,8,0.8159232,0.827392,0.8159232,20.393984,0.011468800000000057,0.05898239999999999,48522.94921875,0.37343493560329083,0.5290582239627839,0.8666666666666667,0.3571428571428613,0.7912921184775665,0.018997361477572555,0.0400080337417152,0.4800964049005824,4.333333333333334,2.3738763554326994,0.20500000000000146,0.8330336947820534,0.1333333333333333,0.7912921184775665,0.8666666666666667,1,0.08,0.25
10,9,0.8978432,0.9142272,0.8978432,20.393984,0.016384000000000065,0.07045119999999994,48217.7734375,0.32320415038954137,0.5372729241847992,0.8222222222222222,0.5714285714285791,0.5886559664458033,0.022691292875989425,0.04402490459931713,0.5282988551918055,4.111111111111111,1.76596789933741,0.28000000000000264,0.6709247731566427,0.1777777777777778,0.5886559664458033,0.8222222222222222,1,0.08,0.25
11,10,1.0682368,1.0780672,1.0682368,20.393984,0.009830400000000017,0.15400959999999997,48370.361328125,0.37476109702672283,0.5021387875080109,0.8444444444444444,0.2857142857142871,0.7966419900090127,0.0496042216358839,0.05237999598312914,0.6285599517975496,4.222222222222222,2.389925970027038,0.1800000000000005,0.8373135920072101,0.15555555555555556,0.7966419900090127,0.8444444444444444,1,0.08,0.25
12,11,1.1698176,1.1812864,1.1698176,20.393984,0.011468800000000057,0.09175040000000001,48065.185546875,0.3378093819133937,0.47615288943052286,0.8,0.3571428571428613,0.6475749720502855,0.029551451187335095,0.05736091584655553,0.6883309901586664,4.0,1.9427249161508564,0.20500000000000146,0.7180599776402283,0.19999999999999996,0.6475749720502855,0.8,1,0.08,0.25
13,12,1.2468224,1.2582912,1.2468224,20.393984,0.011468799999999835,0.06553600000000004,48675.537109375,0.3472983782179654,0.48012884408235557,0.8888888888888888,0.3571428571428516,0.6858545587543313,0.02110817941952508,0.06113677445270135,0.7336412934324162,4.444444444444445,2.057563676262994,0.20499999999999807,0.748683647003465,0.11111111111111116,0.6858545587543313,0.8888888888888888,1,0.08,0.25
